AuthorID,Author,Date,Content,Attachments,Reactions
"1135207490942935110","Integration","8/12/2023 4:09 PM","vlasssov убил jump(Vlad) (ADAR 2-15, 0.97m)","",""
"1135207490942935110","Integration","8/12/2023 4:24 PM","ch3 убил GNOu' (AK-104, 2.51m)","",""
"1135207490942935110","Integration","8/12/2023 4:25 PM","[Beer Troops] A kada ne delal убил [Beer Troops] VOR_V_ZAKONE (Винтовка Мосина, 3.19m)","",""
"1135207490942935110","Integration","8/12/2023 4:26 PM","(64 RUS) убил Ghost (ВПО-136 ""Вепрь-КМ"", 32.87m)","",""
"1135207490942935110","Integration","8/12/2023 4:31 PM","(64 RUS) убил GiR0UEttE  (ВПО-136 ""Вепрь-КМ"", 32.4m)","",""
"1135207490942935110","Integration","8/12/2023 4:36 PM","jump(Vlad) убил Ghost (МР-133, 5.85m)","",""
"1135207490942935110","Integration","8/12/2023 4:36 PM","ya ne tvoya mama  убил Bukesnis (SR-25, 126.42m)","",""
"1135207490942935110","Integration","8/12/2023 5:42 PM","Woody убил Bukesnis (M4A1 CQBR, 47.58m)","",""
"1135207490942935110","Integration","8/12/2023 5:50 PM","Vombat убил Daniyorkel (ADAR 2-15, 14.89m)","",""
"1135207490942935110","Integration","8/12/2023 6:19 PM","tvoy_6at9 убил Nebosvod (AK-74М, 37.64m)","",""
"1135207490942935110","Integration","8/12/2023 7:04 PM","SoloTroll убил LaLaLa (АКС-74У, 12.15m)","",""
"1135207490942935110","Integration","8/12/2023 7:04 PM","Stilness убил Woody (AKM, 28.9m)","",""
"1135207490942935110","Integration","8/12/2023 8:22 PM","bugimanKIL убил zeROFL (FN SCAR-L CQC, 5.12m)","",""
"1135207490942935110","Integration","8/12/2023 8:33 PM","Woody убил Stilness (M4A1 CQBR, 13.58m)","",""
"1135207490942935110","Integration","8/12/2023 8:34 PM","Woody убил bugimanKIL (M4A1 CQBR, 6.05m)","",""
"1135207490942935110","Integration","8/12/2023 8:36 PM","Plotva убил SoloTroll (CMMG Mk47 Mutant, 16.73m)","",""
"1135207490942935110","Integration","8/12/2023 9:11 PM","PakisTanos убил Rus (AKM, 24.2m)","",""
"1135207490942935110","Integration","8/12/2023 9:12 PM","tvoy_6at9 убил [Beer Troops] A kada ne delal (AK-74М, 36.77m)","",""
"1135207490942935110","Integration","8/12/2023 9:45 PM",". убил BarBaRIS (Mk 14 EBR, 297.96m)","",""
"1135207490942935110","Integration","8/12/2023 9:51 PM","ty_znaesh_kto убил Erekenti (СВЧ, 29.53m)","",""
"1135207490942935110","Integration","8/12/2023 10:20 PM","ssspringvoid убил Vazgen (ИЖ-43, 5.01m)","",""
"1135207490942935110","Integration","8/12/2023 10:22 PM","ssspringvoid убил MORTY (Škorpion vz. 64, 1.37m)","",""
"1135207490942935110","Integration","8/12/2023 10:23 PM","(64 RUS) убил Bukesnis (AK-74М, 8.4m)","",""
"1135207490942935110","Integration","8/12/2023 10:23 PM","BlendFare убил Bukas (FN SCAR-L, 7.99m)","",""
"1135207490942935110","Integration","8/12/2023 10:24 PM","RAPTOR убил [NTV] DOBROSLAV (M4A1 CQBR, 1.36m)","",""
"1135207490942935110","Integration","8/12/2023 10:27 PM","RAPTOR убил [NTV] DOBROSLAV (M4A1 CQBR, 15.84m)","",""
"1135207490942935110","Integration","8/12/2023 10:28 PM","ssspringvoid убил Stefan (Нож с клыками, 0.74m)","",""
"1135207490942935110","Integration","8/12/2023 10:54 PM","[Beer Troops] VOR_V_ZAKONE убил . (Steyr AUG A3, 6.21m)","",""
"1135207490942935110","Integration","8/12/2023 11:04 PM","SeriousJude убил . (СВ-98, 124.23m)","",""
"1135207490942935110","Integration","8/12/2023 11:13 PM","[FART] a pineapple убил Aztec (Мачете, 1.02m)","",""
"1135207490942935110","Integration","8/12/2023 11:14 PM","BarBaRIS убил [FART] a pineapple (МР-133, 9.69m)","",""
"1135207490942935110","Integration","8/12/2023 11:35 PM",". убил [Beer Troops] VOR_V_ZAKONE (АК-12, 1.25m)","",""
"1135207490942935110","Integration","8/12/2023 11:35 PM","Rus убил . (AKM, 2.16m)","",""
"1135207490942935110","Integration","8/12/2023 11:46 PM","SeriousJude убил be bone idle GGDROP.LIVE (ВПО-136 ""Вепрь-КМ"", 64.58m)","",""
"1135207490942935110","Integration","8/12/2023 11:53 PM","[Beer Troops] A kada ne delal убил . (FN SCAR-H, 14.83m)","",""
"1135207490942935110","Integration","8/13/2023 12:47 AM",". убил Stefan (FN SCAR-L, 49.26m)","",""
"1135207490942935110","Integration","8/13/2023 12:48 AM","[Beer Troops] A kada ne delal убил MORTY (FN SCAR-H, 10.17m)","",""
"1135207490942935110","Integration","8/13/2023 12:48 AM","[Beer Troops] A kada ne delal убил Vazgen (Winchester Model 70, 127.37m)","",""
"1135207490942935110","Integration","8/13/2023 12:50 AM","MORTY убил Stefan (Каменный нож, 1.15m)","",""
"1135207490942935110","Integration","8/13/2023 12:50 AM","Vazgen убил MORTY (Каменный нож, 2.13m)","",""
"1135207490942935110","Integration","8/13/2023 1:01 AM","ty_znaesh_kto убил [Beer Troops] A kada ne delal (СВЧ, 93.47m)","",""
"1135207490942935110","Integration","8/13/2023 1:02 AM","(64 RUS) убил . (AK-74М, 33.84m)","",""
"1135207490942935110","Integration","8/13/2023 1:13 AM","SeriousJude убил [Beer Troops] A kada ne delal (ВПО-136 ""Вепрь-КМ"", 4.37m)","",""
"1135207490942935110","Integration","8/13/2023 1:15 AM","ssspringvoid убил SeriousJude (Blaser B95 Luxus, 154.26m)","",""
"1135207490942935110","Integration","8/13/2023 1:22 AM","XozOstr убил Stefan (AK-74М, 9.24m)","",""
"1135207490942935110","Integration","8/13/2023 1:24 AM","XozOstr убил Vazgen (AK-74М, 6.74m)","",""
"1135207490942935110","Integration","8/13/2023 1:24 AM","ty_znaesh_kto убил MORTY (FN SCAR-L CQC, 3.86m)","",""
"1135207490942935110","Integration","8/13/2023 1:43 AM","BlendFare убил Stefan (СВ-98, 60.38m)","",""
"1135207490942935110","Integration","8/13/2023 1:43 AM","BlendFare убил Vazgen (M4A1 CQBR, 41.46m)","",""
"1135207490942935110","Integration","8/13/2023 1:55 AM",". убил SeriousJude (FN SCAR-L, 51.59m)","",""
"1135207490942935110","Integration","8/13/2023 1:56 AM","tvoy_6at9 убил . (AK-74М, 10.96m)","",""
"1135207490942935110","Integration","8/13/2023 6:48 AM","U.  C  Y убил MALISH (Winchester Model 70, 176.31m)","",""
"1135207490942935110","Integration","8/13/2023 7:49 AM","Lilush убил DrMeow (АК-105 Булл-пап, 21.2m)","",""
"1135207490942935110","Integration","8/13/2023 8:01 AM","ssspringvoid убил The Home (Winchester Model 70, 29.63m)","",""
"1135207490942935110","Integration","8/13/2023 8:42 AM","zmeinysh убил Mr.Anderson (АН-94M «Абакан», 24.84m)","",""
"1135207490942935110","Integration","8/13/2023 10:06 AM","[ReDArmy]ManterZ убил Bedmoonshik(*****) (Винтовка Мосина, 291.99m)","",""
"1135207490942935110","Integration","8/13/2023 10:53 AM","Brevior убил [POKROV] ChernoYar (Winchester Model 70, 156.98m)","",""
"1135207490942935110","Integration","8/13/2023 11:40 AM","PakisTanos убил VOOMBOX (AKM, 38.9m)","",""
"1135207490942935110","Integration","8/13/2023 3:52 PM","GORIKON убил kandash (Škorpion vz. 64, 1.17m)","",""
"1135207490942935110","Integration","8/13/2023 3:52 PM","JoLeno98 убил Krab (ИЖ70-17A, 1.6m)","",""
"1135207490942935110","Integration","8/13/2023 4:11 PM","GORIKON убил Daniyorkel (Škorpion vz. 64, 7.06m)","",""
"1135207490942935110","Integration","8/13/2023 4:19 PM","2ez4me убил m4rt1n-0w3n (ADAR 2-15, 36.55m)","",""
"1135207490942935110","Integration","8/13/2023 4:21 PM","Daniyorkel убил Bukesnis (МР-133, 6.79m)","",""
"1135207490942935110","Integration","8/13/2023 4:29 PM","[K*o*T] убил Kypidonich (АН-94 «Абакан», 39.74m)","",""
"1135207490942935110","Integration","8/13/2023 4:38 PM","Bukas убил Brevior (AC «Вал», 48.4m)","",""
"1135207490942935110","Integration","8/13/2023 4:49 PM","DENCHA убил mmxxk (AK-104, 57.13m)","",""
"1135207490942935110","Integration","8/13/2023 4:51 PM","4way убил Glasha (CMMG Mk47 Mutant CQBR, 1.99m)","",""
"1135207490942935110","Integration","8/13/2023 4:56 PM",". убил JoLeno98 (МР-133, 12.22m)","",""
"1135207490942935110","Integration","8/13/2023 5:19 PM","[K*o*T] убил qwer (СВЧ, 136.14m)","",""
"1135207490942935110","Integration","8/13/2023 5:19 PM","zmeinysh убил Brevior (FN SCAR SSR, 8.51m)","",""
"1135207490942935110","Integration","8/13/2023 5:20 PM","Shugaev убил Arabica (МР-133, 12.21m)","",""
"1135207490942935110","Integration","8/13/2023 5:20 PM","Shugaev убил zmeinysh (МР-133, 4.08m)","",""
"1135207490942935110","Integration","8/13/2023 5:26 PM","LaLaLa убил Shugaev (CMMG Mk47 Mutant, 45.93m)","",""
"1135207490942935110","Integration","8/13/2023 5:33 PM","Mr_Vilgein убил Arabica (FN SCAR SSR, 6.28m)","",""
"1135207490942935110","Integration","8/13/2023 5:33 PM","LaLaLa убил Mr_Vilgein (CMMG Mk47 Mutant, 1.17m)","",""
"1135207490942935110","Integration","8/13/2023 5:44 PM","GORIKON убил Kypidonich (АКС-74У, 0.94m)","",""
"1135207490942935110","Integration","8/13/2023 6:04 PM","[Beer Troops] A kada ne delal убил Kypidonich (Winchester Model 70, 131.43m)","",""
"1135207490942935110","Integration","8/13/2023 6:08 PM","lanser1992 убил [Beer Troops] VOR_V_ZAKONE (AK-74М, 11.61m)","",""
"1135207490942935110","Integration","8/13/2023 6:21 PM","[K*o*T] убил Sputnik (СВЧ, 87.87m)","",""
"1135207490942935110","Integration","8/13/2023 6:22 PM","kandash убил lanser1992 (AK-101, 4.94m)","",""
"1135207490942935110","Integration","8/13/2023 6:22 PM","[K*o*T] убил BRAVO (АН-94 «Абакан», 3.99m)","",""
"1135207490942935110","Integration","8/13/2023 6:22 PM","[K*o*T] убил kandash (АН-94 «Абакан», 5.41m)","",""
"1135207490942935110","Integration","8/13/2023 6:32 PM","Altares убил zeROFL (CMMG Mk47 Mutant, 3.43m)","",""
"1135207490942935110","Integration","8/13/2023 6:41 PM","kandash убил lanser1992 (AK-74М, 3.12m)","",""
"1135207490942935110","Integration","8/13/2023 6:57 PM","Maksonchik  убил lanser1992 (AK-104, 6.76m)","",""
"1135207490942935110","Integration","8/13/2023 7:10 PM","bugimanKIL убил zeROFL (FN FAL, 413.44m)","",""
"1135207490942935110","Integration","8/13/2023 7:16 PM","SoloTroll убил zmeinysh (M4A1 CQBR, 2.86m)","",""
"1135207490942935110","Integration","8/13/2023 7:17 PM",". убил [K*o*T] (CMMG Mk47 Mutant CQBR, 8.08m)","",""
"1135207490942935110","Integration","8/13/2023 7:23 PM","Woody убил THEBEST (FN SCAR-L CQC, 4.35m)","",""
"1135207490942935110","Integration","8/13/2023 7:24 PM","Woland убил [Beer Troops] A kada ne delal (ОЦ-12 «Тисс», 32.6m)","",""
"1135207490942935110","Integration","8/13/2023 7:24 PM","Rus убил Woland (AKM, 15.05m)","",""
"1135207490942935110","Integration","8/13/2023 7:25 PM","Woody убил Altares (FN SCAR-L CQC, 11.27m)","",""
"1135207490942935110","Integration","8/13/2023 7:26 PM","Rus убил Maksonchik  (AKM, 4.16m)","",""
"1135207490942935110","Integration","8/13/2023 7:27 PM","Woody убил Stilness (FN SCAR-L CQC, 1.84m)","",""
"1135207490942935110","Integration","8/13/2023 7:27 PM","TUMAN убил . (AK-105, 4.06m)","",""
"1135207490942935110","Integration","8/13/2023 7:28 PM","TUMAN убил Rus (AK-105, 13.15m)","",""
"1135207490942935110","Integration","8/13/2023 7:34 PM","bugimanKIL убил Arabica (FN FAL, 77.2m)","",""
"1135207490942935110","Integration","8/13/2023 7:36 PM","kandash убил [Beer Troops] A kada ne delal (Springfield Armory M1A, 178.95m)","",""
"1135207490942935110","Integration","8/13/2023 7:37 PM","[Beer Troops] VOR_V_ZAKONE убил kandash (Winchester Model 70, 145.8m)","",""
"1135207490942935110","Integration","8/13/2023 7:39 PM","zeROFL убил bugimanKIL (AK-102, 1.2m)","",""
"1135207490942935110","Integration","8/13/2023 7:41 PM","LaLaLa убил SoloTroll (CMMG Mk47 Mutant, 1.05m)","",""
"1135207490942935110","Integration","8/13/2023 7:42 PM","LaLaLa убил Altares (CMMG Mk47 Mutant, 164.61m)","",""
"1135207490942935110","Integration","8/13/2023 7:44 PM","[Beer Troops] VOR_V_ZAKONE убил Maksonchik  (Winchester Model 70, 58.73m)","",""
"1135207490942935110","Integration","8/13/2023 7:45 PM","XozOstr убил Altares (AK-74М, 46.68m)","",""
"1135207490942935110","Integration","8/13/2023 7:51 PM","BRAVO убил [Beer Troops] nicolaitch (AKM, 3.1m)","",""
"1135207490942935110","Integration","8/13/2023 8:13 PM",". убил Krab (СВЧ, 2.79m)","",""
"1135207490942935110","Integration","8/13/2023 8:13 PM","Sputnik убил . (AK-74М, 3.14m)","",""
"1135207490942935110","Integration","8/13/2023 8:13 PM","Sputnik убил [Beer Troops] A kada ne delal (AK-74М, 1.6m)","",""
"1135207490942935110","Integration","8/13/2023 8:15 PM","blackmistress убил (64 RUS) (M4A1 CQBR, 19.33m)","",""
"1135207490942935110","Integration","8/13/2023 8:28 PM","BRAVO убил . (AKM, 12.89m)","",""
"1135207490942935110","Integration","8/13/2023 8:28 PM","BRAVO убил [Beer Troops] A kada ne delal (AKM, 20.27m)","",""
"1135207490942935110","Integration","8/13/2023 8:38 PM","Altares убил Plotva (M14, 91.87m)","",""
"1135207490942935110","Integration","8/13/2023 8:44 PM","bugimanKIL убил Demaz (FN SCAR-L CQC, 3.07m)","",""
"1135207490942935110","Integration","8/13/2023 8:46 PM","Altares убил Ahapkin (АН-94M «Абакан», 5.36m)","",""
"1135207490942935110","Integration","8/13/2023 8:49 PM","LaLaLa убил Altares (CMMG Mk47 Mutant, 54.76m)","",""
"1135207490942935110","Integration","8/13/2023 8:50 PM","Stilness убил zeROFL (M4A1, 2.25m)","",""
"1135207490942935110","Integration","8/13/2023 8:51 PM","XozOstr убил 2nd (AK-74М, 20.01m)","",""
"1135207490942935110","Integration","8/13/2023 8:52 PM","LaLaLa убил Stilness (CMMG Mk47 Mutant, 2.56m)","",""
"1135207490942935110","Integration","8/13/2023 8:52 PM","LaLaLa убил bugimanKIL (CMMG Mk47 Mutant, 6.89m)","",""
"1135207490942935110","Integration","8/13/2023 8:52 PM","Woody убил SoloTroll (FN SCAR-L CQC, 6.15m)","",""
"1135207490942935110","Integration","8/13/2023 8:52 PM","Woody убил Mr.Anderson (FN SCAR-L CQC, 10.3m)","",""
"1135207490942935110","Integration","8/13/2023 9:43 PM","keyooo убил Bukas (Winchester Model 70, 147.14m)","",""
"1135207490942935110","Integration","8/13/2023 9:48 PM","Plotva убил GNOu' (CMMG Mk47 Mutant, 10.58m)","",""
"1135207490942935110","Integration","8/13/2023 9:49 PM","jump(Vlad) убил Plotva (ДВЛ-10 М1 «Диверсант», 123.71m)","",""
"1135207490942935110","Integration","8/13/2023 9:51 PM","ssspringvoid убил LeYd (Winchester Model 70, 135.1m)","",""
"1135207490942935110","Integration","8/13/2023 9:52 PM","[NTV] DOBROSLAV убил BATYA (Winchester Model 70, 95.39m)","",""
"1135207490942935110","Integration","8/13/2023 9:52 PM","keyooo убил jump(Vlad) (Winchester Model 70, 153.61m)","",""
"1135207490942935110","Integration","8/13/2023 9:52 PM","[NTV] DOBROSLAV убил Marceline666 (AK-105, 19.52m)","",""
"1135207490942935110","Integration","8/13/2023 9:53 PM","ssspringvoid убил BlendFare (FN SCAR-L, 33.33m)","",""
"1135207490942935110","Integration","8/13/2023 9:58 PM","LaLaLa убил (64 RUS) (SR-25, 158.1m)","",""
"1135207490942935110","Integration","8/13/2023 10:00 PM","LeYd убил Ahapkin (MP-443 «Грач», 9.46m)","",""
"1135207490942935110","Integration","8/13/2023 10:02 PM","XozOstr убил keyooo (AK-74М, 139.31m)","",""
"1135207490942935110","Integration","8/13/2023 10:07 PM","Woody убил BATYA (FN SCAR-L CQC, 86.4m)","",""
"1135207490942935110","Integration","8/13/2023 10:07 PM","Plotva убил [NTV] DOBROSLAV (M4A1, 158.91m)","",""
"1135207490942935110","Integration","8/13/2023 10:07 PM","zeROFL убил GNOu' (AK-102, 45.01m)","",""
"1135207490942935110","Integration","8/13/2023 10:09 PM","Plotva убил BlendFare (CMMG Mk47 Mutant, 8.03m)","",""
"1135207490942935110","Integration","8/13/2023 10:09 PM","LaLaLa убил ssspringvoid (SR-25, 50.88m)","",""
"1135207490942935110","Integration","8/13/2023 10:10 PM","ya ne tvoya mama убил Var (SR-25, 529.33m)","",""
"1135207490942935110","Integration","8/13/2023 10:18 PM","[NTV] DOBROSLAV убил jump(Vlad) (Кувалда, 1.67m)","",""
"1135207490942935110","Integration","8/13/2023 10:20 PM","LaLaLa убил (64 RUS) (SR-25, 75.34m)","",""
"1135207490942935110","Integration","8/13/2023 10:20 PM","KENIG убил kazuki (AK-105, 11.12m)","",""
"1135207490942935110","Integration","8/13/2023 10:21 PM","keyooo убил zeROFL (FN SCAR-L, 2.54m)","",""
"1135207490942935110","Integration","8/13/2023 10:21 PM","VellSin убил keyooo (FN SCAR-H, 29.83m)","",""
"1135207490942935110","Integration","8/13/2023 10:37 PM","LeYd убил zeROFL (MP-443 «Грач», 9.57m)","",""
"1135207490942935110","Integration","8/13/2023 10:56 PM","Izya Shniperson убил Reactor (CMMG Mk47 Mutant, 5.53m)","",""
"1135207490942935110","Integration","8/13/2023 11:20 PM","KEMSIT убил Bukesnis (FN SCAR-L CQC, 12.83m)","",""
"1135207490942935110","Integration","8/13/2023 11:20 PM","Bukas убил KEMSIT (AC «Вал», 7.47m)","",""
"1135207490942935110","Integration","8/14/2023 9:57 AM","BRAVO убил kazuki (FN FAL, 3.34m)","",""
"1135207490942935110","Integration","8/14/2023 9:57 AM","BRAVO убил Var (FN FAL, 4.18m)","",""
"1135207490942935110","Integration","8/14/2023 1:11 PM","vlados убил Troll (Арбалет, 0.8m)","",""
"1135207490942935110","Integration","8/14/2023 1:45 PM","MOJITO убил [Beer Troops] nicolaitch (FN SCAR-L CQC, 1.81m)","",""
"1135207490942935110","Integration","8/14/2023 2:16 PM","[Beer Troops] nicolaitch убил MOJITO (Меч, 0.53m)","",""
"1135207490942935110","Integration","8/14/2023 2:58 PM","ya ne tvoya mama убил Troll (SR-25, 714.42m)","",""
"1135207490942935110","Integration","8/14/2023 3:00 PM","SoloTroll убил syxoi (SR-25, 118.92m)","",""
"1135207490942935110","Integration","8/14/2023 4:47 PM","panda199644 умер от взрыва","",""
"1135207490942935110","Integration","8/14/2023 5:40 PM","Makarov убил Eddy55 (МР-133, 11.67m)","",""
"1135207490942935110","Integration","8/14/2023 6:11 PM","Altares убил zeROFL (CMMG Mk47 Mutant CQBR, 9.14m)","",""
"1135207490942935110","Integration","8/14/2023 6:12 PM","VIKTOR убил Shibay (АКС-74У, 2.12m)","",""
"1135207490942935110","Integration","8/14/2023 6:27 PM","LaLaLa убил SoloTroll (SR-25, 37.26m)","",""
"1135207490942935110","Integration","8/14/2023 6:28 PM","LaLaLa убил Stilness (SR-25, 14.01m)","",""
"1135207490942935110","Integration","8/14/2023 6:34 PM","Rokket убил zeROFL (FN SCAR-L, 15.11m)","",""
"1135207490942935110","Integration","8/14/2023 6:34 PM","Woody убил Altares (FN SCAR-L CQC, 14.8m)","",""
"1135207490942935110","Integration","8/14/2023 6:36 PM","LaLaLa убил ya ne tvoya mama (SR-25, 6.55m)","",""
"1135207490942935110","Integration","8/14/2023 6:36 PM","KENIG убил LaLaLa (РПК, 20.38m)","",""
"1135207490942935110","Integration","8/14/2023 6:36 PM","KENIG убил Woody (РПК, 5.63m)","",""
"1135207490942935110","Integration","8/14/2023 6:37 PM","zmeinysh убил Rokket (SR-25, 414.41m)","",""
"1135207490942935110","Integration","8/14/2023 6:37 PM","THEBEST убил Plotva (AK-74М, 13.86m)","",""
"1135207490942935110","Integration","8/14/2023 6:47 PM","Woody убил Altares (FN SCAR-L, 22.77m)","",""
"1135207490942935110","Integration","8/14/2023 6:47 PM","THEBEST убил Plotva (AK-74М, 30.12m)","",""
"1135207490942935110","Integration","8/14/2023 6:50 PM","Woody убил Rokket (FN SCAR-L, 17.4m)","",""
"1135207490942935110","Integration","8/14/2023 6:51 PM","KENIG убил LaLaLa (РПК, 28.09m)","",""
"1135207490942935110","Integration","8/14/2023 6:52 PM","Marceline666 убил DeadMax (МР-133, 1.95m)","",""
"1135207490942935110","Integration","8/14/2023 6:54 PM","zmeinysh убил S_RULETOM_NA_BALKONE (SR-25, 110.98m)","",""
"1135207490942935110","Integration","8/14/2023 7:01 PM","KENIG убил Plotva (РПК, 8.34m)","",""
"1135207490942935110","Integration","8/14/2023 7:03 PM","zmeinysh убил SoloTroll (АКС-74У, 10.27m)","",""
"1135207490942935110","Integration","8/14/2023 7:03 PM","Altares убил zmeinysh (Blaser B95 Luxus, 113.86m)","",""
"1135207490942935110","Integration","8/14/2023 7:05 PM","Woody убил Stilness (FN SCAR-L, 6.0m)","",""
"1135207490942935110","Integration","8/14/2023 7:05 PM","Altares убил LaLaLa (Steyr AUG A3, 42.16m)","",""
"1135207490942935110","Integration","8/14/2023 7:24 PM","KENIG убил Woody (AK-74М, 17.06m)","",""
"1135207490942935110","Integration","8/14/2023 7:25 PM","KENIG убил LaLaLa (AK-74М, 2.53m)","",""
"1135207490942935110","Integration","8/14/2023 7:27 PM","KENIG убил zmeinysh (AK-74М, 3.31m)","",""
"1135207490942935110","Integration","8/14/2023 7:30 PM","Shibay убил VIKTOR (FN SCAR-L CQC, 6.07m)","",""
"1135207490942935110","Integration","8/14/2023 7:30 PM","Alexandr_Nevsky убил Shibay (AK-101, 4.03m)","",""
"1135207490942935110","Integration","8/14/2023 7:33 PM","KENIG убил zeROFL (AK-74М, 5.62m)","",""
"1135207490942935110","Integration","8/14/2023 7:41 PM","Aztec убил Chuchello (M4A1, 2.46m)","",""
"1135207490942935110","Integration","8/14/2023 7:45 PM","Rokket убил Plotva (SR-25, 77.88m)","",""
"1135207490942935110","Integration","8/14/2023 7:50 PM","KENIG убил noname (CMMG Mk47 Mutant CQBR, 37.05m)","",""
"1135207490942935110","Integration","8/14/2023 7:51 PM","THEBEST убил S_RULETOM_NA_BALKONE (AK-74М, 3.14m)","",""
"1135207490942935110","Integration","8/14/2023 7:52 PM","KENIG убил Woody (CMMG Mk47 Mutant CQBR, 8.68m)","",""
"1135207490942935110","Integration","8/14/2023 7:52 PM","KENIG убил LaLaLa (CMMG Mk47 Mutant CQBR, 2.7m)","",""
"1135207490942935110","Integration","8/14/2023 8:02 PM","Rokket убил zmeinysh (AK-103, 20.77m)","",""
"1135207490942935110","Integration","8/14/2023 8:04 PM","Arabica убил Altares (CMMG Mk47 Mutant, 1.97m)","",""
"1135207490942935110","Integration","8/14/2023 8:04 PM","SoloTroll убил Arabica (FN SCAR-L, 3.02m)","",""
"1135207490942935110","Integration","8/14/2023 8:04 PM","VellSin убил KENIG (FN SCAR-H, 5.76m)","",""
"1135207490942935110","Integration","8/14/2023 8:05 PM","Rokket убил zeROFL (AK-103, 4.21m)","",""
"1135207490942935110","Integration","8/14/2023 8:12 PM","noname убил MitishaRus (Кукри, 1.0m)","",""
"1135207490942935110","Integration","8/14/2023 8:12 PM","Chuchello убил noname (БK-12, 1.15m)","",""
"1135207490942935110","Integration","8/14/2023 8:13 PM","THEBEST убил Woody (AK-74М, 2.08m)","",""
"1135207490942935110","Integration","8/14/2023 8:15 PM","2ez4me убил Shibay (M4A1, 30.05m)","",""
"1135207490942935110","Integration","8/14/2023 8:23 PM","Altares убил VellSin (FN SCAR-L CQC, 3.44m)","",""
"1135207490942935110","Integration","8/14/2023 8:27 PM","zmeinysh убил THEBEST (Winchester Model 70, 36.25m)","",""
"1135207490942935110","Integration","8/14/2023 8:27 PM","Rokket убил zeROFL (AK-103, 4.23m)","",""
"1135207490942935110","Integration","8/14/2023 8:30 PM","zmeinysh убил Altares (AK-74М, 36.79m)","",""
"1135207490942935110","Integration","8/14/2023 8:33 PM","[ReDArmy]ManterZ убил Rokket (CMMG Mk47 Mutant, 3.09m)","",""
"1135207490942935110","Integration","8/14/2023 8:33 PM","[ReDArmy]ManterZ убил SoloTroll (CMMG Mk47 Mutant, 6.41m)","",""
"1135207490942935110","Integration","8/14/2023 8:33 PM","KENIG убил Arabica (M4A1, 12.99m)","",""
"1135207490942935110","Integration","8/14/2023 8:33 PM","[ReDArmy]ManterZ убил KENIG (CMMG Mk47 Mutant, 9.63m)","",""
"1135207490942935110","Integration","8/14/2023 8:33 PM","[ReDArmy]ManterZ убил zmeinysh (CMMG Mk47 Mutant, 10.14m)","",""
"1135207490942935110","Integration","8/14/2023 8:33 PM","[ReDArmy]ManterZ убил Stilness (CMMG Mk47 Mutant, 3.48m)","",""
"1135207490942935110","Integration","8/14/2023 8:38 PM","Woody убил BarBaRIS (CMMG Mk47 Mutant, 7.46m)","",""
"1135207490942935110","Integration","8/14/2023 8:39 PM","VellSin убил THEBEST (АН-94 «Абакан», 17.81m)","",""
"1135207490942935110","Integration","8/14/2023 8:53 PM","zmeinysh убил Marceline666 (M4A1, 3.23m)","",""
"1135207490942935110","Integration","8/14/2023 8:54 PM","[ReDArmy]ManterZ убил GNOu' (M4A1, 2.06m)","",""
"1135207490942935110","Integration","8/14/2023 8:58 PM","XozOstr убил Denny_McLane (AK-74М, 3.17m)","",""
"1135207490942935110","Integration","8/14/2023 8:58 PM","Beep убил XozOstr (M16A4, 12.03m)","",""
"1135207490942935110","Integration","8/14/2023 9:05 PM","[ReDArmy]ManterZ убил SoloTroll (M4A1, 248.4m)","",""
"1135207490942935110","Integration","8/14/2023 9:10 PM","ya ne tvoya mama убил LaLaLa (AK-74М, 6.45m)","",""
"1135207490942935110","Integration","8/14/2023 9:11 PM","VellSin убил Woody (АН-94 «Абакан», 3.19m)","",""
"1135207490942935110","Integration","8/14/2023 9:12 PM","ya ne tvoya mama убил Arabica (AK-102, 6.31m)","",""
"1135207490942935110","Integration","8/14/2023 9:13 PM","zmeinysh убил BarBaRIS (CMMG Mk47 Mutant, 284.62m)","",""
"1135207490942935110","Integration","8/14/2023 9:20 PM","ya ne tvoya mama убил Plotva (АК-105 Булл-пап, 4.87m)","",""
"1135207490942935110","Integration","8/14/2023 9:20 PM","zmeinysh убил THEBEST (CMMG Mk47 Mutant, 5.57m)","",""
"1135207490942935110","Integration","8/14/2023 9:20 PM","Stilness убил zmeinysh (M4A1 CQBR, 29.03m)","",""
"1135207490942935110","Integration","8/14/2023 9:22 PM","LaLaLa убил Kenig (CMMG Mk47 Mutant, 173.25m)","",""
"1135207490942935110","Integration","8/14/2023 9:22 PM","LaLaLa убил Stilness (CMMG Mk47 Mutant, 170.81m)","",""
"1135207490942935110","Integration","8/14/2023 9:24 PM","noname убил Brevior (Colt M1911, 47.96m)","",""
"1135207490942935110","Integration","8/14/2023 9:25 PM","BRAVO убил Arabica (FN FAL, 241.03m)","",""
"1135207490942935110","Integration","8/14/2023 9:26 PM","zeROFL убил SoloTroll (FN SCAR-H, 7.37m)","",""
"1135207490942935110","Integration","8/14/2023 9:33 PM","zmeinysh убил Stilness (СВТ-40, 49.59m)","",""
"1135207490942935110","Integration","8/14/2023 9:34 PM","LaLaLa убил Rokket (CMMG Mk47 Mutant, 210.97m)","",""
"1135207490942935110","Integration","8/14/2023 9:40 PM","ya ne tvoya mama убил LaLaLa (АКМН, 4.07m)","",""
"1135207490942935110","Integration","8/14/2023 9:40 PM","zmeinysh убил Kenig (AK-74М, 12.81m)","",""
