Date,Content,оружие,расстояние,имя игрока,жертва
2023-11-08 04:45:00,"Mango убил ALTARES (Застава М59/66, 1.6m)",Застава М59/66,1.6,Mango,ALTARES
2023-11-08 04:56:00,"ALTARES убил Hooligan (Охотничий нож, 1.15m)",Охотничий нож,1.15,ALTARES,Hooligan
2023-11-08 07:55:00,"KiyoAKi убил 2RI7T (ИЖ-18, 9.13m)",ИЖ-18,9.13,KiyoAKi,2RI7T
2023-11-08 08:05:00,"tatakae убил NiniM_ (AK-74М, 29.11m)",AK-74М,29.11,tatakae,NiniM_
2023-11-08 09:17:00,"Guny убил UnSaintAlex (Glock-19, 5.01m)",Glock-19,5.01,Guny,UnSaintAlex
2023-11-08 09:24:00,"TUMAN убил Plotva (Кувалда, 0.86m)",Кувалда,0.86,TUMAN,Plotva
2023-11-08 10:26:00,"Blakosta убил m1LLz (ВПО-136 ""Вепрь-КМ"", 1.53m)","ВПО-136 ""Вепрь-КМ""",1.53,Blakosta,m1LLz
2023-11-08 11:04:00,"BoLeNaSiLiEm убил BANYZLIK (МР-133, 1.23m)",МР-133,1.23,BoLeNaSiLiEm,BANYZLIK
2023-11-08 11:16:00,"GG убил BoLeNaSiLiEm (M14 DMR, 226.22m)",M14 DMR,226.22,GG,BoLeNaSiLiEm
2023-11-08 11:26:00,"DENZA убил news555 (UMP-45, 4.06m)",UMP-45,4.06,DENZA,news555
2023-11-08 11:38:00,".R1DER. убил Sebaru (MP5K, 0.58m)",MP5K,0.58,.R1DER.,Sebaru
2023-11-08 11:38:00,"DENZA убил panathas13 (CZ-527, 1.48m)",CZ-527,1.48,DENZA,panathas13
2023-11-08 11:42:00,"milka убил TUMAN (Škorpion vz. 64, 2.36m)",Škorpion vz. 64,2.36,milka,TUMAN
2023-11-08 11:55:00,"Ya ne tvoya mama убил SUrva (Desert Eagle, 13.53m)",Desert Eagle,13.53,Ya ne tvoya mama,SUrva
2023-11-08 12:31:00,"Benjaminops1 убил Mike Ehrmantraut (Škorpion vz. 64, 11.12m)",Škorpion vz. 64,11.12,Benjaminops1,Mike Ehrmantraut
2023-11-08 12:31:00,"Mike Ehrmantraut убил Benjaminops1 (ИЖ70-17A, 11.23m)",ИЖ70-17A,11.23,Mike Ehrmantraut,Benjaminops1
2023-11-08 12:37:00,"wandering fate убил juse (Škorpion vz. 64, 9.9m)",Škorpion vz. 64,9.9,wandering fate,juse
2023-11-08 12:40:00,"Napaleon убил Evgeni4 (Springfield Armory M1A, 7.36m)",Springfield Armory M1A,7.36,Napaleon,Evgeni4
2023-11-08 12:54:00,"panathas13 убил DENZA (Winchester Model 1892, 74.12m)",Winchester Model 1892,74.12,panathas13,DENZA
2023-11-08 12:57:00,"wandering fate убил OBLADAET (MP5K, 50.82m)",MP5K,50.82,wandering fate,OBLADAET
2023-11-08 13:02:00,".R1DER. убил panathas13 (CZ-527, 73.64m)",CZ-527,73.64,.R1DER.,panathas13
2023-11-08 13:04:00,"KARLSON убил Sebaru (ИЖ-18, 3.12m)",ИЖ-18,3.12,KARLSON,Sebaru
2023-11-08 13:10:00,"wandering fate убил OBLADAET (ИЖ-18МН, 97.16m)",ИЖ-18МН,97.16,wandering fate,OBLADAET
2023-11-08 13:30:00,"DENZA убил panathas13 (CZ-527, 46.5m)",CZ-527,46.5,DENZA,panathas13
2023-11-08 13:46:00,"wandering fate убил ZOMbIe97 (Застава М59/66, 0.78m)",Застава М59/66,0.78,wandering fate,ZOMbIe97
2023-11-08 14:13:00,"Mango убил NyFe (Винтовка Мосина, 47.3m)",Винтовка Мосина,47.3,Mango,NyFe
2023-11-08 14:19:00,"BoLeNaSiLiEm убил POLESCHUK (MP5K, 12.09m)",MP5K,12.09,BoLeNaSiLiEm,POLESCHUK
2023-11-08 14:24:00,"SHMAROEB убил jijoervis (Топорик, 1.42m)",Топорик,1.42,SHMAROEB,jijoervis
2023-11-08 14:42:00,"fastik убил Kasya (Springfield Armory M1A, 148.2m)",Springfield Armory M1A,148.2,fastik,Kasya
2023-11-08 14:43:00,"NyFe убил Kabanchik (ИЖ-18МН, 5.25m)",ИЖ-18МН,5.25,NyFe,Kabanchik
2023-11-08 14:44:00,"[B.I.T.S] Phantom убил SOLEVOI  (Застава М59/66, 7.42m)",Застава М59/66,7.42,[B.I.T.S] Phantom,SOLEVOI 
2023-11-08 14:44:00,"GoLoVoLoM777 убил [B.I.T.S] Phantom (АКМН, 7.09m)",АКМН,7.09,GoLoVoLoM777,[B.I.T.S] Phantom
2023-11-08 14:44:00,"PANDA убил [RSKY]Korti (АК-105 Булл-пап, 4.08m)",АК-105 Булл-пап,4.08,PANDA,[RSKY]Korti
2023-11-08 14:44:00,"Sanchez убил Kasya (ИЖ-43, 3.37m)",ИЖ-43,3.37,Sanchez,Kasya
2023-11-08 15:14:00,"BoLeNaSiLiEm убил milka (CZ-527, 27.0m)",CZ-527,27.0,BoLeNaSiLiEm,milka
2023-11-08 15:21:00,"[B.I.T.S] Phantom убил slay (ИЖ70-17A, 2.64m)",ИЖ70-17A,2.64,[B.I.T.S] Phantom,slay
2023-11-08 15:21:00,"soft1kk убил **Dvok*/ (CZ-527, 175.69m)",CZ-527,175.69,soft1kk,**Dvok*/
2023-11-08 15:21:00,"Dosven убил [B.I.T.S] Phantom (Glock-19, 6.06m)",Glock-19,6.06,Dosven,[B.I.T.S] Phantom
2023-11-08 15:23:00,"Satoru убил Jesus666 (СВД, 55.26m)",СВД,55.26,Satoru,Jesus666
2023-11-08 15:23:00,"GG убил Satoru (FN SCAR-H CQC, 36.44m)",FN SCAR-H CQC,36.44,GG,Satoru
2023-11-08 15:28:00,"Dixfem убил Trospe (МР-133, 8.2m)",МР-133,8.2,Dixfem,Trospe
2023-11-08 15:28:00,"Sebaru убил Benjaminops1 (Боевой нож, 1.77m)",Боевой нож,1.77,Sebaru,Benjaminops1
2023-11-08 15:29:00,"Dixfem убил jijoervis (ВПО-190 «Горностай», 137.39m)",ВПО-190 «Горностай»,137.39,Dixfem,jijoervis
2023-11-08 15:30:00,"Dixfem убил panathas13 (МР-133, 2.5m)",МР-133,2.5,Dixfem,panathas13
2023-11-08 15:37:00,"CaTaHa убил Leonardo DiCaprio (Каменный нож, 0.87m)",Каменный нож,0.87,CaTaHa,Leonardo DiCaprio
2023-11-08 15:41:00,"jijoervis убил Benjaminops1 (Кирка, 0.92m)",Кирка,0.92,jijoervis,Benjaminops1
2023-11-08 15:42:00,"Osprey убил HXSXGI (Blaser B95 Luxus, 70.95m)",Blaser B95 Luxus,70.95,Osprey,HXSXGI
2023-11-08 15:44:00,"BoLeNaSiLiEm убил NyFe (M14, 116.36m)",M14,116.36,BoLeNaSiLiEm,NyFe
2023-11-08 15:45:00,"Dixfem убил Sebaru (Škorpion vz. 64, 3.46m)",Škorpion vz. 64,3.46,Dixfem,Sebaru
2023-11-08 15:47:00,"Sanchez убил Whitenord (МР-133, 1.31m)",МР-133,1.31,Sanchez,Whitenord
2023-11-08 15:47:00,"Kabanchik убил Waragator (Гравированный Colt M1911, 4.33m)",Гравированный Colt M1911,4.33,Kabanchik,Waragator
2023-11-08 15:48:00,"NiniM_ убил Aksel (Винтовка Мосина, 154.14m)",Винтовка Мосина,154.14,NiniM_,Aksel
2023-11-08 15:51:00,"Dixfem убил jijoervis (Охотничий нож, 1.02m)",Охотничий нож,1.02,Dixfem,jijoervis
2023-11-08 15:57:00,"Kabanchik убил Waragator (Гравированный Colt M1911, 1.63m)",Гравированный Colt M1911,1.63,Kabanchik,Waragator
2023-11-08 15:58:00,"Mango убил Ya ne tvoya mama (Винтовка Мосина, 39.2m)",Винтовка Мосина,39.2,Mango,Ya ne tvoya mama
2023-11-08 16:10:00,"Dixfem убил Trospe (ВПО-190 «Горностай», 5.26m)",ВПО-190 «Горностай»,5.26,Dixfem,Trospe
2023-11-08 16:12:00,"Benjaminops1 убил Kabanchik (Гравированный Colt M1911, 5.06m)",Гравированный Colt M1911,5.06,Benjaminops1,Kabanchik
2023-11-08 16:15:00,"NiniM_ убил Onfire (АКС-74У, 9.81m)",АКС-74У,9.81,NiniM_,Onfire
2023-11-08 16:22:00,"NyFe убил HXSXGI (ВПО-136 ""Вепрь-КМ"", 10.28m)","ВПО-136 ""Вепрь-КМ""",10.28,NyFe,HXSXGI
2023-11-08 16:23:00,"Ya ne tvoya mama убил Guny (Škorpion vz. 64, 15.82m)",Škorpion vz. 64,15.82,Ya ne tvoya mama,Guny
2023-11-08 16:27:00,"CaTaHa убил BoLeNaSiLiEm (Škorpion vz. 64, 1.19m)",Škorpion vz. 64,1.19,CaTaHa,BoLeNaSiLiEm
2023-11-08 16:28:00,"Yarik42 убил NEXT (Colt Python, 4.69m)",Colt Python,4.69,Yarik42,NEXT
2023-11-08 16:37:00,"[GHOSTFACE] Stu убил Waragator (ИЖ70-17A, 4.06m)",ИЖ70-17A,4.06,[GHOSTFACE] Stu,Waragator
2023-11-08 16:41:00,"Whitenord убил Aksel (ИЖ-18, 2.58m)",ИЖ-18,2.58,Whitenord,Aksel
2023-11-08 16:47:00,"Yarik42 убил PiPi-SHMYAK (Colt Python, 21.64m)",Colt Python,21.64,Yarik42,PiPi-SHMYAK
2023-11-08 16:48:00,"Gnom убил Swyffi oO (ADAR 2-15, 3.6m)",ADAR 2-15,3.6,Gnom,Swyffi oO
2023-11-08 16:48:00,"Gnom убил A (ADAR 2-15, 1.11m)",ADAR 2-15,1.11,Gnom,A
2023-11-08 16:49:00,"Boris Britva убил Yarik42 (ИЖ-18, 1.94m)",ИЖ-18,1.94,Boris Britva,Yarik42
2023-11-08 16:49:00,"Dixfem убил Boris Britva (АКС-74У, 2.21m)",АКС-74У,2.21,Dixfem,Boris Britva
2023-11-08 16:50:00,"Dixfem убил Zato4ka (АКС-74У, 4.24m)",АКС-74У,4.24,Dixfem,Zato4ka
2023-11-08 17:08:00,"PiPi-SHMYAK убил Dixfem (Glock-19, 23.97m)",Glock-19,23.97,PiPi-SHMYAK,Dixfem
2023-11-08 17:13:00,"YAV убил NyFe (Винтовка Мосина, 1.99m)",Винтовка Мосина,1.99,YAV,NyFe
2023-11-08 17:13:00,"TUMAN убил YAV (MP5K, 3.06m)",MP5K,3.06,TUMAN,YAV
2023-11-08 17:15:00,"NiniM_ убил Ov3lha583 (АКС-74У, 7.25m)",АКС-74У,7.25,NiniM_,Ov3lha583
2023-11-08 17:15:00,"NiniM_ убил Onfire (АКС-74У, 6.03m)",АКС-74У,6.03,NiniM_,Onfire
2023-11-08 17:15:00,"CPT.EXODUS убил Field Marshal (AK-104, 1.44m)",AK-104,1.44,CPT.EXODUS,Field Marshal
2023-11-08 17:22:00,"Dosven убил Alita (Glock-19, 16.02m)",Glock-19,16.02,Dosven,Alita
2023-11-08 17:24:00,"Swyffi oO убил Dosven (Застава М59/66, 15.0m)",Застава М59/66,15.0,Swyffi oO,Dosven
2023-11-08 17:27:00,"Field Marshal убил talqqvist (Blaser B95 Luxus, 34.35m)",Blaser B95 Luxus,34.35,Field Marshal,talqqvist
2023-11-08 17:29:00,"Yapon4ik убил Guny (MP5K, 30.4m)",MP5K,30.4,Yapon4ik,Guny
2023-11-08 17:31:00,"[GHOSTFACE] Stu убил talqqvist (МР-133, 2.79m)",МР-133,2.79,[GHOSTFACE] Stu,talqqvist
2023-11-08 17:32:00,"Zato4ka убил Plotva (Застава М59/66, 4.9m)",Застава М59/66,4.9,Zato4ka,Plotva
2023-11-08 17:32:00,"zmeinysh убил PiPi-SHMYAK (UMP-45, 12.94m)",UMP-45,12.94,zmeinysh,PiPi-SHMYAK
2023-11-08 17:35:00,"zmeinysh убил Zato4ka (Винтовка Мосина, 61.87m)",Винтовка Мосина,61.87,zmeinysh,Zato4ka
2023-11-08 17:37:00,"2110 убил PiPi-SHMYAK (ИЖ-18МН, 24.36m)",ИЖ-18МН,24.36,2110,PiPi-SHMYAK
2023-11-08 17:38:00,"[KeParY] ebyvsepodryad убил qq ?? (МР-133, 1.3m)",МР-133,1.3,[KeParY] ebyvsepodryad,qq ??
2023-11-08 17:39:00,"talqqvist убил CPT.EXODUS (МР-133, 10.04m)",МР-133,10.04,talqqvist,CPT.EXODUS
2023-11-08 17:40:00,"Mango убил Yapon4ik (M4A1, 10.85m)",M4A1,10.85,Mango,Yapon4ik
2023-11-08 17:40:00,"Pain Peko убил Ded MazAU (Лом, 1.37m)",Лом,1.37,Pain Peko,Ded MazAU
2023-11-08 17:44:00,"NEWZ убил talqqvist (Springfield Armory M1A, 68.28m)",Springfield Armory M1A,68.28,NEWZ,talqqvist
2023-11-08 17:45:00,"JOHN_SENA убил 2110 (M16A4, 19.59m)",M16A4,19.59,JOHN_SENA,2110
2023-11-08 17:46:00,"govno убил PiPi-SHMYAK (Škorpion vz. 64, 43.22m)",Škorpion vz. 64,43.22,govno,PiPi-SHMYAK
2023-11-08 17:46:00,"govno убил Dianka (Škorpion vz. 64, 77.1m)",Škorpion vz. 64,77.1,govno,Dianka
2023-11-08 17:49:00,"Field Marshal убил destro (Steyr AUG A3, 3.73m)",Steyr AUG A3,3.73,Field Marshal,destro
2023-11-08 17:49:00,"BayDey убил waltuh (Застава М59/66, 88.21m)",Застава М59/66,88.21,BayDey,waltuh
2023-11-08 17:51:00,"Plotva убил Zato4ka (M14 DMR, 143.8m)",M14 DMR,143.8,Plotva,Zato4ka
2023-11-08 17:51:00,"Mango убил Ya ne tvoya mama (M4A1, 5.84m)",M4A1,5.84,Mango,Ya ne tvoya mama
2023-11-08 17:54:00,"Mango убил Yapon4ik (M4A1, 10.58m)",M4A1,10.58,Mango,Yapon4ik
2023-11-08 17:59:00,"[B.I.T.S] Phantom убил 2110 (Застава М59/66, 14.44m)",Застава М59/66,14.44,[B.I.T.S] Phantom,2110
2023-11-08 18:00:00,"[B.I.T.S] TOD убил [GHOSTFACE] Stu (UMP-45, 8.93m)",UMP-45,8.93,[B.I.T.S] TOD,[GHOSTFACE] Stu
2023-11-08 18:00:00,"destro убил DEADmorozISR (Glock-19, 3.48m)",Glock-19,3.48,destro,DEADmorozISR
2023-11-08 18:01:00,"Claus убил Zloi (Застава М59/66, 76.37m)",Застава М59/66,76.37,Claus,Zloi
2023-11-08 18:04:00,"[Caneatballs] LOKY убил destro (ИЖ-18МН, 1.6m)",ИЖ-18МН,1.6,[Caneatballs] LOKY,destro
2023-11-08 18:04:00,"tryamych убил Claus (МР-133, 5.26m)",МР-133,5.26,tryamych,Claus
2023-11-08 18:09:00,"PANDA убил Jhon Locke (M24, 705.8m)",M24,705.8,PANDA,Jhon Locke
2023-11-08 18:09:00,"[B.I.T.S]?Aslanbek? убил vayzer23 (MP5K, 1.51m)",MP5K,1.51,[B.I.T.S]?Aslanbek?,vayzer23
2023-11-08 18:11:00,"Ya ne tvoya mama убил Guny (Škorpion vz. 64, 5.36m)",Škorpion vz. 64,5.36,Ya ne tvoya mama,Guny
2023-11-08 18:14:00,"Mango убил Yapon4ik (M4A1, 4.93m)",M4A1,4.93,Mango,Yapon4ik
2023-11-08 18:14:00,"qq ?? убил zerocool (ИЖ70-17A, 3.15m)",ИЖ70-17A,3.15,qq ??,zerocool
2023-11-08 18:15:00,"[Caneatballs] LOKY убил Bat (ИЖ-43, 14.04m)",ИЖ-43,14.04,[Caneatballs] LOKY,Bat
2023-11-08 18:18:00,"Field Marshal убил DEADmorozISR (Обрез ИЖ-43, 2.9m)",Обрез ИЖ-43,2.9,Field Marshal,DEADmorozISR
2023-11-08 18:18:00,"Plotva убил qq ?? (АКС-74У, 8.38m)",АКС-74У,8.38,Plotva,qq ??
2023-11-08 18:21:00,"Woody убил Kazoo! (AK-105, 17.88m)",AK-105,17.88,Woody,Kazoo!
2023-11-08 18:21:00,"zmeinysh убил Zato4ka (UMP-45, 3.95m)",UMP-45,3.95,zmeinysh,Zato4ka
2023-11-08 18:22:00,"Pain Peko убил [R.G.P] mister (Škorpion vz. 64, 6.79m)",Škorpion vz. 64,6.79,Pain Peko,[R.G.P] mister
2023-11-08 18:26:00,"zmeinysh убил PiPi-SHMYAK (UMP-45, 1.05m)",UMP-45,1.05,zmeinysh,PiPi-SHMYAK
2023-11-08 18:34:00,"tryamych убил Mango (CZ-527, 16.0m)",CZ-527,16.0,tryamych,Mango
2023-11-08 18:35:00,"Field Marshal убил Yamazakura (Обрез ИЖ-43, 2.41m)",Обрез ИЖ-43,2.41,Field Marshal,Yamazakura
2023-11-08 18:39:00,"REZINOVAYA ZALUPKA убил [B.I.T.S]?Aslanbek? (Бизон-2-02, 2.7m)",Бизон-2-02,2.7,REZINOVAYA ZALUPKA,[B.I.T.S]?Aslanbek?
2023-11-08 18:40:00,"tryamych убил Guny (Škorpion vz. 64, 6.13m)",Škorpion vz. 64,6.13,tryamych,Guny
2023-11-08 18:44:00,"PANDA убил Jhon Locke (M24, 177.27m)",M24,177.27,PANDA,Jhon Locke
2023-11-08 18:52:00,"NEWZ убил Yamazakura (T/C G2 Contender, 6.2m)",T/C G2 Contender,6.2,NEWZ,Yamazakura
2023-11-08 18:52:00,"Ya ne tvoya mama убил Mango (ИЖ-43, 19.27m)",ИЖ-43,19.27,Ya ne tvoya mama,Mango
2023-11-08 18:54:00,"[MiX] K1sulka убил Meldonii (МР-133, 14.36m)",МР-133,14.36,[MiX] K1sulka,Meldonii
2023-11-08 18:54:00,"Planec убил [B.I.T.S]?Aslanbek? (ИЖ-43, 9.77m)",ИЖ-43,9.77,Planec,[B.I.T.S]?Aslanbek?
2023-11-08 18:55:00,"BayDey убил Tvoy_Knyaz (Застава М59/66, 9.14m)",Застава М59/66,9.14,BayDey,Tvoy_Knyaz
2023-11-08 18:57:00,"[ReDArmy]ManterZ убил Leonardo DiCaprio (Škorpion vz. 64, 8.0m)",Škorpion vz. 64,8.0,[ReDArmy]ManterZ,Leonardo DiCaprio
2023-11-08 19:06:00,"[ReDArmy]ManterZ убил Romchik123 (UMP-45, 11.61m)",UMP-45,11.61,[ReDArmy]ManterZ,Romchik123
2023-11-08 19:06:00,"Romchik123 убил [ReDArmy]ManterZ (АКС-74У, 7.86m)",АКС-74У,7.86,Romchik123,[ReDArmy]ManterZ
2023-11-08 19:09:00,"zmeinysh убил Napaleon (UMP-45, 3.25m)",UMP-45,3.25,zmeinysh,Napaleon
2023-11-08 19:10:00,"[GHOSTFACE] Stu убил Mango (МР-133, 1.45m)",МР-133,1.45,[GHOSTFACE] Stu,Mango
2023-11-08 19:12:00,"Woody убил Jhon Locke (M14 DMR, 125.49m)",M14 DMR,125.49,Woody,Jhon Locke
2023-11-08 19:14:00,"SIBB убил Madkill (Ruger 10/22, 1.2m)",Ruger 10/22,1.2,SIBB,Madkill
2023-11-08 19:15:00,"Dzhode убил Meldonii (Каменный нож, 1.14m)",Каменный нож,1.14,Dzhode,Meldonii
2023-11-08 19:15:00,"[MiX] K1sulka убил Jhon Locke (МР-133, 5.61m)",МР-133,5.61,[MiX] K1sulka,Jhon Locke
2023-11-08 19:16:00,"Samurrrai убил Cr1stal (AK-74М, 3.44m)",AK-74М,3.44,Samurrrai,Cr1stal
2023-11-08 19:16:00,"SIBB убил SOLEVOI  (Ruger 10/22, 1.22m)",Ruger 10/22,1.22,SIBB,SOLEVOI 
2023-11-08 19:16:00,"SSSHHEREMETEV убил JOHN_SENA (M4A1, 25.71m)",M4A1,25.71,SSSHHEREMETEV,JOHN_SENA
2023-11-08 19:16:00,"BayDey убил SSSHHEREMETEV (AK-104, 30.44m)",AK-104,30.44,BayDey,SSSHHEREMETEV
2023-11-08 19:17:00,"BayDey убил Samurrrai (AK-104, 6.07m)",AK-104,6.07,BayDey,Samurrrai
2023-11-08 19:18:00,"NyFe убил [B.I.T.S] TOD (Винтовка Мосина, 157.73m)",Винтовка Мосина,157.73,NyFe,[B.I.T.S] TOD
2023-11-08 19:21:00,"PANDA убил SAS (M24, 177.66m)",M24,177.66,PANDA,SAS
2023-11-08 19:21:00,"NyFe убил [B.I.T.S] Phantom (Винтовка Мосина, 35.27m)",Винтовка Мосина,35.27,NyFe,[B.I.T.S] Phantom
2023-11-08 19:23:00,"Field Marshal убил Madkill (M24, 93.7m)",M24,93.7,Field Marshal,Madkill
2023-11-08 19:24:00,"THEBEST убил Planec (AK-74М, 22.59m)",AK-74М,22.59,THEBEST,Planec
2023-11-08 19:24:00,"Heigen13 убил Guny (Каменный нож, 1.29m)",Каменный нож,1.29,Heigen13,Guny
2023-11-08 19:26:00,"PANDA убил KARLSON (M24, 75.48m)",M24,75.48,PANDA,KARLSON
2023-11-08 19:27:00,"BayDey убил overtilted (M4A1, 40.16m)",M4A1,40.16,BayDey,overtilted
2023-11-08 19:27:00,"Plotva убил Jhon Locke (M14 DMR, 2.21m)",M14 DMR,2.21,Plotva,Jhon Locke
2023-11-08 19:28:00,"SOLEVOI  убил Madkill (ADAR 2-15, 1.18m)",ADAR 2-15,1.18,SOLEVOI ,Madkill
2023-11-08 19:28:00,"[GHOSTFACE] Stu убил Romchik123 (ВПО-136 ""Вепрь-КМ"", 41.54m)","ВПО-136 ""Вепрь-КМ""",41.54,[GHOSTFACE] Stu,Romchik123
2023-11-08 19:32:00,"Samurrrai убил igotbannedfromheaven (Тесак, 1.15m)",Тесак,1.15,Samurrrai,igotbannedfromheaven
2023-11-08 19:32:00,"Dzhode убил SSSHHEREMETEV (ИЖ-18, 2.76m)",ИЖ-18,2.76,Dzhode,SSSHHEREMETEV
2023-11-08 19:32:00,"GG убил KARLSON (FN SCAR-H CQC, 230.23m)",FN SCAR-H CQC,230.23,GG,KARLSON
2023-11-08 19:34:00,"FEDIKOOO убил SAS (Нож для стейка, 1.42m)",Нож для стейка,1.42,FEDIKOOO,SAS
2023-11-08 19:34:00,"Cr1stal убил HXSXGI (Glock-19, 1.14m)",Glock-19,1.14,Cr1stal,HXSXGI
2023-11-08 19:34:00,"[Caneatballs] LOKY убил SOLEVOI  (Glock-19, 12.4m)",Glock-19,12.4,[Caneatballs] LOKY,SOLEVOI 
2023-11-08 19:35:00,"Monterey Jack убил Belochkin (MP5K, 0.85m)",MP5K,0.85,Monterey Jack,Belochkin
2023-11-08 19:39:00,"Leonardo DiCaprio убил Heigen13 (UMP-45, 9.47m)",UMP-45,9.47,Leonardo DiCaprio,Heigen13
2023-11-08 19:42:00,"SEREGA убил HUNTER (Winchester Model 1892, 3.28m)",Winchester Model 1892,3.28,SEREGA,HUNTER
2023-11-08 19:44:00,"PANDA убил SSSHHEREMETEV (АК-105 Булл-пап, 11.24m)",АК-105 Булл-пап,11.24,PANDA,SSSHHEREMETEV
2023-11-08 19:44:00,"Plotva убил Benjaminops1 (M14 DMR, 175.75m)",M14 DMR,175.75,Plotva,Benjaminops1
2023-11-08 19:44:00,"Plotva убил govno (M14 DMR, 200.36m)",M14 DMR,200.36,Plotva,govno
2023-11-08 19:46:00,"Monterey Jack убил KARLSON (ИЖ-18МН, 44.47m)",ИЖ-18МН,44.47,Monterey Jack,KARLSON
2023-11-08 19:46:00,"[KeParY] fletti убил [GHOSTFACE] Stu (MP5K, 5.14m)",MP5K,5.14,[KeParY] fletti,[GHOSTFACE] Stu
2023-11-08 19:46:00,"KentGrove убил Leonardo DiCaprio (Застава М59/66, 12.27m)",Застава М59/66,12.27,KentGrove,Leonardo DiCaprio
2023-11-08 19:46:00,"PANDA убил Cr1stal (АК-105 Булл-пап, 31.25m)",АК-105 Булл-пап,31.25,PANDA,Cr1stal
2023-11-08 19:47:00,"Woody убил JOHN_SENA (M14 DMR, 51.83m)",M14 DMR,51.83,Woody,JOHN_SENA
2023-11-08 19:48:00,"Monterey Jack убил Claus (ИЖ-18МН, 31.09m)",ИЖ-18МН,31.09,Monterey Jack,Claus
2023-11-08 19:48:00,"Tank убил Magorich (MP-443 «Грач», 5.59m)",MP-443 «Грач»,5.59,Tank,Magorich
2023-11-08 19:49:00,"Tank убил SOLEVOI  (MP-443 «Грач», 2.11m)",MP-443 «Грач»,2.11,Tank,SOLEVOI 
2023-11-08 19:49:00,"Monterey Jack убил Belochkin (MP5K, 1.41m)",MP5K,1.41,Monterey Jack,Belochkin
2023-11-08 19:49:00,"[ReDArmy]ManterZ убил Nysr[A]t (АКС-74У, 12.66m)",АКС-74У,12.66,[ReDArmy]ManterZ,Nysr[A]t
2023-11-08 19:50:00,"varg.ggplay убил [KeParY] Niki_tos (Blaser B95 Luxus, 78.31m)",Blaser B95 Luxus,78.31,varg.ggplay,[KeParY] Niki_tos
2023-11-08 19:50:00,"KARLSON убил [OGC]4uDo_KaMeHb! (Каменный нож, 1.89m)",Каменный нож,1.89,KARLSON,[OGC]4uDo_KaMeHb!
2023-11-08 19:51:00,"varg.ggplay убил Whitenord (AK-74М, 11.62m)",AK-74М,11.62,varg.ggplay,Whitenord
2023-11-08 19:51:00,"[KeParY] ebyvsepodryad убил varg.ggplay (FN SCAR-H, 16.01m)",FN SCAR-H,16.01,[KeParY] ebyvsepodryad,varg.ggplay
2023-11-08 19:52:00,"[Caneatballs] snonpen убил KARLSON (UMP-45, 1.64m)",UMP-45,1.64,[Caneatballs] snonpen,KARLSON
2023-11-08 20:01:00,"JOHN_SENA убил Cr1stal (ИЖ-43, 1.68m)",ИЖ-43,1.68,JOHN_SENA,Cr1stal
2023-11-08 20:02:00,"PANDA убил [MiX] K1sulka (M24, 276.04m)",M24,276.04,PANDA,[MiX] K1sulka
2023-11-08 20:05:00,"Dianka убил HUNTER (ADAR 2-15, 21.57m)",ADAR 2-15,21.57,Dianka,HUNTER
2023-11-08 20:07:00,"PANDA убил Skvyals (M24, 142.16m)",M24,142.16,PANDA,Skvyals
2023-11-08 20:07:00,"SUKA убил [MiX] K1sulka (Каменный нож, 1.47m)",Каменный нож,1.47,SUKA,[MiX] K1sulka
2023-11-08 20:08:00,"PANDA убил SEREGA (АК-105 Булл-пап, 12.11m)",АК-105 Булл-пап,12.11,PANDA,SEREGA
2023-11-08 20:14:00,"Tank убил SEKS2015 (ИЖ70-17A, 7.79m)",ИЖ70-17A,7.79,Tank,SEKS2015
2023-11-08 20:15:00,":crown: убил Meldonii (МР-133, 6.55m)",МР-133,6.55,:crown:,Meldonii
2023-11-08 20:19:00,"Tank убил [MiX] K1sulka (ИЖ-43, 2.99m)",ИЖ-43,2.99,Tank,[MiX] K1sulka
2023-11-08 20:22:00,"Claus убил SUKA (Нож для стейка, 1.19m)",Нож для стейка,1.19,Claus,SUKA
2023-11-08 20:22:00,"[ReDArmy]ManterZ убил Mcqueen (Springfield Armory M1A, 145.93m)",Springfield Armory M1A,145.93,[ReDArmy]ManterZ,Mcqueen
2023-11-08 20:26:00,"[ReDArmy]ManterZ убил Tvoy_Knyaz (Springfield Armory M1A, 164.87m)",Springfield Armory M1A,164.87,[ReDArmy]ManterZ,Tvoy_Knyaz
2023-11-08 20:28:00,"Planec убил Meldonii (Охотничий нож, 1.1m)",Охотничий нож,1.1,Planec,Meldonii
2023-11-08 20:30:00,"[Caneatballs] LOKY убил Skvyals (Винтовка Мосина, 4.71m)",Винтовка Мосина,4.71,[Caneatballs] LOKY,Skvyals
2023-11-08 20:31:00,"Exite убил [Caneatballs] LOKY (Blaser B95 Luxus, 64.65m)",Blaser B95 Luxus,64.65,Exite,[Caneatballs] LOKY
2023-11-08 20:31:00,":crown: убил SUKA (Гравированный Colt M1911, 21.82m)",Гравированный Colt M1911,21.82,:crown:,SUKA
2023-11-08 20:34:00,"Plotva убил Tank (M16A4, 9.05m)",M16A4,9.05,Plotva,Tank
2023-11-08 20:34:00,"THEBEST убил Nakura (AK-74М, 3.53m)",AK-74М,3.53,THEBEST,Nakura
2023-11-08 20:34:00,"Ksuha убил zmeinysh (AK-74М, 18.15m)",AK-74М,18.15,Ksuha,zmeinysh
