Date,Content,оружие,расстояние,имя игрока,жертва
2023-11-19 21:03:39,"d1mqaaa убил RASUL BIGBOSS (AK-101, 9.32m)",AK-101,9.32,d1mqaaa,RASUL BIGBOSS
2023-11-19 21:06:23,"PsixCyka убил Kolobok Effect (FN SCAR-L, 37.37m)",FN SCAR-L,37.37,PsixCyka,Kolobok Effect
2023-11-19 21:06:31,"Just.Better убил ilushk4.petrovv (Винтовка Мосина, 35.21m)",Винтовка Мосина,35.21,Just.Better,ilushk4.petrovv
2023-11-19 21:12:12,"Sablya убил PsixCyka (СВ-98, 178.25m)",СВ-98,178.25,Sablya,PsixCyka
2023-11-19 21:13:14,"Polkovnik_s_berega убил Just.Better (AK-104, 23.91m)",AK-104,23.91,Polkovnik_s_berega,Just.Better
2023-11-19 21:17:59,"[BA]77 убил Polkovnik_s_berega (AK-104, 65.48m)",AK-104,65.48,[BA]77,Polkovnik_s_berega
2023-11-19 21:18:02,"[BA]77 убил Sablya (AK-104, 65.24m)",AK-104,65.24,[BA]77,Sablya
2023-11-19 21:18:08,"Ivaan убил d1mqaaa (СВТ-40, 35.08m)",СВТ-40,35.08,Ivaan,d1mqaaa
2023-11-19 21:20:16,"smertoval убил Rogger_161rus (Škorpion vz. 64, 2.13m)",Škorpion vz. 64,2.13,smertoval,Rogger_161rus
2023-11-19 21:20:23,"Pe4eneg убил smertoval (МР-133, 1.04m)",МР-133,1.04,Pe4eneg,smertoval
2023-11-19 21:21:32,"Steewe убил Ivaan (АК-12, 32.2m)",АК-12,32.2,Steewe,Ivaan
2023-11-19 21:31:23,"P0N9SHKA убил CkBom (ИЖ-18МН, 27.08m)",ИЖ-18МН,27.08,P0N9SHKA,CkBom
2023-11-19 21:43:09,"intel xeon DAGESTAN  :flag_ru:  убил d1mqaaa (M24, 498.6m)",M24,498.6,intel xeon DAGESTAN  :flag_ru: ,d1mqaaa
2023-11-19 21:55:08,"RASUL BIGBOSS убил Artemon244 (Blaser B95 Luxus, 0.66m)",Blaser B95 Luxus,0.66,RASUL BIGBOSS,Artemon244
2023-11-19 21:55:46,"RASUL BIGBOSS убил OwnedOmg (M16A4, 0.72m)",M16A4,0.72,RASUL BIGBOSS,OwnedOmg
2023-11-19 21:56:19,"BLK убил Z@V@RUShka (Blaser B95 Luxus, 164.19m)",Blaser B95 Luxus,164.19,BLK,Z@V@RUShka
2023-11-19 22:07:32,"godgigat убил Kolobok Effect (АН-94 «Абакан», 0.64m)",АН-94 «Абакан»,0.64,godgigat,Kolobok Effect
2023-11-19 22:09:24,"d1mqaaa убил hidan001 (AK-101, 7.49m)",AK-101,7.49,d1mqaaa,hidan001
2023-11-19 22:09:24,"d1mqaaa убил RASUL BIGBOSS (AK-101, 10.36m)",AK-101,10.36,d1mqaaa,RASUL BIGBOSS
2023-11-19 22:10:23,"mater bozhia убил d1mqaaa (ИЖ-18МН, 29.78m)",ИЖ-18МН,29.78,mater bozhia,d1mqaaa
2023-11-19 22:10:35,"Steewe убил mater bozhia (АК-12, 40.28m)",АК-12,40.28,Steewe,mater bozhia
2023-11-19 22:11:05,"CkBom убил Steewe (Blaser B95 Luxus, 114.18m)",Blaser B95 Luxus,114.18,CkBom,Steewe
2023-11-19 22:17:31,"Sed убил CkBom (Winchester Model 70, 171.57m)",Winchester Model 70,171.57,Sed,CkBom
2023-11-19 22:22:23,"intel xeon DAGESTAN  :flag_ru:  убил Solova_Grad (FN SCAR-H, 24.26m)",FN SCAR-H,24.26,intel xeon DAGESTAN  :flag_ru: ,Solova_Grad
2023-11-19 22:34:14,"d1mqaaa убил RASUL BIGBOSS (AK-101, 14.53m)",AK-101,14.53,d1mqaaa,RASUL BIGBOSS
2023-11-19 22:36:23,"intel xeon DAGESTAN  :flag_ru:  убил [FSIN] stepler (FN SCAR-H, 6.28m)",FN SCAR-H,6.28,intel xeon DAGESTAN  :flag_ru: ,[FSIN] stepler
2023-11-19 22:44:37,"Kill""em""all убил OG1GANG (МР-133, 1.77m)",МР-133,1.77,"Kill""em""all",OG1GANG
2023-11-19 23:22:28,"d1mqaaa убил Shrek (AK-101, 11.18m)",AK-101,11.18,d1mqaaa,Shrek
2023-11-19 23:26:05,"Ralfik убил Andrey Maslow (Тесак, 1.19m)",Тесак,1.19,Ralfik,Andrey Maslow
2023-11-20 07:59:16,"Loomis убил Te-rex (Бизон-2-02, 4.77m)",Бизон-2-02,4.77,Loomis,Te-rex
2023-11-20 08:09:36,"ghost убил [FSIN]DaggerGhost (АН-94 «Абакан», 24.99m)",АН-94 «Абакан»,24.99,ghost,[FSIN]DaggerGhost
2023-11-20 09:15:10,"CERBERYS убил V-taly (Škorpion vz. 64, 5.26m)",Škorpion vz. 64,5.26,CERBERYS,V-taly
2023-11-20 09:52:28,"F 13 убил $kiF (Застава М59/66, 1.82m)",Застава М59/66,1.82,F 13,$kiF
2023-11-20 09:56:08,"SeLeKT убил jostik (Springfield Armory M1A, 6.49m)",Springfield Armory M1A,6.49,SeLeKT,jostik
2023-11-20 10:06:05,"YoungThug убил invs (ИЖ70-17A, 6.31m)",ИЖ70-17A,6.31,YoungThug,invs
2023-11-20 10:26:02,"KaNiBaL убил F 13 (Сайга-12К, 1.59m)",Сайга-12К,1.59,KaNiBaL,F 13
2023-11-20 10:38:32,"ondi убил jostik (M24, 164.83m)",M24,164.83,ondi,jostik
2023-11-20 10:47:06,"YoungThug убил MadBull (Застава М59/66, 80.39m)",Застава М59/66,80.39,YoungThug,MadBull
2023-11-20 10:54:01,"Ivaan убил :man_detective: (AK-101, 0.89m)",AK-101,0.89,Ivaan,:man_detective:
2023-11-20 10:54:44,"Ivaan убил :clown: (AK-101, 8.9m)",AK-101,8.9,Ivaan,:clown:
2023-11-20 11:26:41,"NoMad убил AbraDuLik (Застава М59/66, 8.64m)",Застава М59/66,8.64,NoMad,AbraDuLik
2023-11-20 11:35:55,":clown: убил CJIaDKuy_KaK_6EH3uH (ИЖ70-17A, 3.06m)",ИЖ70-17A,3.06,:clown:,CJIaDKuy_KaK_6EH3uH
2023-11-20 12:11:14,"Ivaan убил BRAUN (Winchester Model 70, 152.43m)",Winchester Model 70,152.43,Ivaan,BRAUN
2023-11-20 12:12:25,"CERBERYS убил invs (AK-105, 10.05m)",AK-105,10.05,CERBERYS,invs
2023-11-20 12:14:22,"Nachalnik убил NoMad (ВПО-190 «Горностай», 3.93m)",ВПО-190 «Горностай»,3.93,Nachalnik,NoMad
2023-11-20 12:15:49,"JackDaniels убил RASUL BIGBOSS (CZ-550 Lux, 73.38m)",CZ-550 Lux,73.38,JackDaniels,RASUL BIGBOSS
2023-11-20 12:16:04,"MadBull убил MadBull (Оск. граната РГД-5, 0.0m)",Оск. граната РГД-5,0.0,MadBull,MadBull
2023-11-20 12:16:49,"RASUL BIGBOSS убил Denis (Каменный нож, 0.67m)",Каменный нож,0.67,RASUL BIGBOSS,Denis
2023-11-20 12:20:10,".Cr1stal убил ondi (CMMG Mk47 Mutant, 16.12m)",CMMG Mk47 Mutant,16.12,.Cr1stal,ondi
2023-11-20 12:23:38,"intel xeon DAGESTAN  :flag_ru:  убил jostik (СВТ-40, 282.98m)",СВТ-40,282.98,intel xeon DAGESTAN  :flag_ru: ,jostik
2023-11-20 12:24:28,"intel xeon DAGESTAN  :flag_ru:  убил Ivaan (СВТ-40, 320.21m)",СВТ-40,320.21,intel xeon DAGESTAN  :flag_ru: ,Ivaan
2023-11-20 12:25:11,"intel i9 FetRn :flag_ru: убил Demon (M24, 218.57m)",M24,218.57,intel i9 FetRn :flag_ru:,Demon
2023-11-20 12:41:20,". <3 убил ARBUZIK (СВД, 72.25m)",СВД,72.25,. <3,ARBUZIK
2023-11-20 12:43:02,"Nachalnik убил varg.ggplay (Застава М59/66, 3.72m)",Застава М59/66,3.72,Nachalnik,varg.ggplay
2023-11-20 12:43:09,".Cr1stal убил Nachalnik (CMMG Mk47 Mutant, 4.87m)",CMMG Mk47 Mutant,4.87,.Cr1stal,Nachalnik
2023-11-20 12:43:17,".Cr1stal убил CERBERYS (CMMG Mk47 Mutant, 2.26m)",CMMG Mk47 Mutant,2.26,.Cr1stal,CERBERYS
2023-11-20 13:14:09,"[BA]99 убил scrappycoco3721 (FN SCAR-L, 2.07m)",FN SCAR-L,2.07,[BA]99,scrappycoco3721
2023-11-20 13:14:12,"saanren убил [BA]99 (FN SCAR-H, 12.5m)",FN SCAR-H,12.5,saanren,[BA]99
2023-11-20 13:17:40,"Arti убил Demon (ИЖ-18МН, 11.2m)",ИЖ-18МН,11.2,Arti,Demon
2023-11-20 13:18:20,"Shrek убил mater bozhia (Застава М59/66, 11.45m)",Застава М59/66,11.45,Shrek,mater bozhia
2023-11-20 13:18:29,"Ariez убил CkBom (Винтовка Мосина, 3.13m)",Винтовка Мосина,3.13,Ariez,CkBom
2023-11-20 13:35:29,"siq убил Ivaan (M24, 103.95m)",M24,103.95,siq,Ivaan
2023-11-20 14:07:51,"SHIZYKO убил Feni[X] (Бизон-2-02, 5.18m)",Бизон-2-02,5.18,SHIZYKO,Feni[X]
2023-11-20 14:08:57,"Nachalnik убил CkBom (Blaser B95 Luxus, 190.85m)",Blaser B95 Luxus,190.85,Nachalnik,CkBom
2023-11-20 14:13:57,"intel i9 FetRn :flag_ru: убил [BA]99 (M24, 107.26m)",M24,107.26,intel i9 FetRn :flag_ru:,[BA]99
2023-11-20 14:16:49,"strelka убил invs (МР-133, 5.77m)",МР-133,5.77,strelka,invs
2023-11-20 14:21:20,"intel xeon DAGESTAN  :flag_ru:  убил CERBERYS (СВ-98, 553.09m)",СВ-98,553.09,intel xeon DAGESTAN  :flag_ru: ,CERBERYS
2023-11-20 14:21:54,"RASUL BIGBOSS убил Denis (M16-A2, 15.55m)",M16-A2,15.55,RASUL BIGBOSS,Denis
2023-11-20 14:28:08,"Nachalnik убил BRAUN (Blaser B95 Luxus, 116.94m)",Blaser B95 Luxus,116.94,Nachalnik,BRAUN
2023-11-20 14:33:29,"intel i9 FetRn :flag_ru: убил [BA]77 (M4A1, 12.79m)",M4A1,12.79,intel i9 FetRn :flag_ru:,[BA]77
2023-11-20 14:33:32,"[BA]77 убил intel i9 FetRn :flag_ru: (AK-104, 6.02m)",AK-104,6.02,[BA]77,intel i9 FetRn :flag_ru:
2023-11-20 14:38:16,"[BA]99 убил intel xeon DAGESTAN  :flag_ru:  (CZ-527, 78.84m)",CZ-527,78.84,[BA]99,intel xeon DAGESTAN  :flag_ru: 
2023-11-20 14:47:51,"CERBERYS убил RASUL BIGBOSS (UMP-45, 3.24m)",UMP-45,3.24,CERBERYS,RASUL BIGBOSS
2023-11-20 14:56:22,"San'Ka убил strelka (МР-133, 3.88m)",МР-133,3.88,San'Ka,strelka
2023-11-20 15:01:33,"San'Ka убил invs (МР-133, 9.05m)",МР-133,9.05,San'Ka,invs
2023-11-20 15:01:49,"NoMad убил San'Ka (МР-133, 8.77m)",МР-133,8.77,NoMad,San'Ka
2023-11-20 15:05:58,"[BA]77 убил intel i9 FetRn :flag_ru: (AK-104, 6.18m)",AK-104,6.18,[BA]77,intel i9 FetRn :flag_ru:
2023-11-20 15:06:01,"intel xeon DAGESTAN  :flag_ru:  убил [BA]77 (СВТ-40, 35.87m)",СВТ-40,35.87,intel xeon DAGESTAN  :flag_ru: ,[BA]77
2023-11-20 15:09:02,"intel xeon DAGESTAN  :flag_ru:  убил Denis (СВТ-40, 1.89m)",СВТ-40,1.89,intel xeon DAGESTAN  :flag_ru: ,Denis
2023-11-20 15:20:59,"intel xeon DAGESTAN  :flag_ru:  убил [BA]77 (СВТ-40, 42.31m)",СВТ-40,42.31,intel xeon DAGESTAN  :flag_ru: ,[BA]77
2023-11-20 15:23:25,"intel xeon DAGESTAN  :flag_ru:  убил [BA]99 (M4A1, 1.71m)",M4A1,1.71,intel xeon DAGESTAN  :flag_ru: ,[BA]99
2023-11-20 15:31:07,"intel xeon DAGESTAN  :flag_ru:  убил SeLeKT (СВТ-40, 141.62m)",СВТ-40,141.62,intel xeon DAGESTAN  :flag_ru: ,SeLeKT
2023-11-20 15:36:53,":heart_on_fire: убил dimbom (FN SCAR-H, 3.59m)",FN SCAR-H,3.59,:heart_on_fire:,dimbom
2023-11-20 15:36:56,":heart_on_fire: убил Knyaz (FN SCAR-H, 4.75m)",FN SCAR-H,4.75,:heart_on_fire:,Knyaz
2023-11-20 15:41:10,"Alita убил Sketchers (MP-443 «Грач», 1.8m)",MP-443 «Грач»,1.8,Alita,Sketchers
2023-11-20 15:41:39,"HXSXGI убил Dakosta (Застава М59/66, 2.37m)",Застава М59/66,2.37,HXSXGI,Dakosta
2023-11-20 15:46:42,"San'Ka убил pepelnica (Škorpion vz. 64, 6.37m)",Škorpion vz. 64,6.37,San'Ka,pepelnica
2023-11-20 15:46:46,"AlpHi убил San'Ka (ИЖ-18МН, 4.17m)",ИЖ-18МН,4.17,AlpHi,San'Ka
2023-11-20 15:55:22,"intel i9 FetRn :flag_ru: убил [BA]77 (M4A1, 2.76m)",M4A1,2.76,intel i9 FetRn :flag_ru:,[BA]77
2023-11-20 15:58:23,"kukushka убил Dakosta (Škorpion vz. 64, 1.85m)",Škorpion vz. 64,1.85,kukushka,Dakosta
2023-11-20 16:03:04,"intel i9 FetRn :flag_ru: убил [BA]99 (M4A1, 6.49m)",M4A1,6.49,intel i9 FetRn :flag_ru:,[BA]99
2023-11-20 16:09:16,"Swyffi oO убил Gektor (АН-94M «Абакан», 56.69m)",АН-94M «Абакан»,56.69,Swyffi oO,Gektor
2023-11-20 16:22:01,"-Shadow- убил [BA]99 (Бизон-2-02, 8.02m)",Бизон-2-02,8.02,-Shadow-,[BA]99
2023-11-20 16:25:25,"HXSXGI убил V-taly (Застава М59/66, 24.53m)",Застава М59/66,24.53,HXSXGI,V-taly
2023-11-20 16:27:34,"Crowley убил fewq (Škorpion vz. 64, 21.27m)",Škorpion vz. 64,21.27,Crowley,fewq
2023-11-20 16:27:35,"Crowley убил top4ek.xex (Škorpion vz. 64, 20.2m)",Škorpion vz. 64,20.2,Crowley,top4ek.xex
2023-11-20 16:28:11,"HXSXGI убил intel i9 FetRn :flag_ru: (Blaser B95 Luxus, 39.59m)",Blaser B95 Luxus,39.59,HXSXGI,intel i9 FetRn :flag_ru:
2023-11-20 16:28:51,"HXSXGI убил Crowley (Blaser B95 Luxus, 6.47m)",Blaser B95 Luxus,6.47,HXSXGI,Crowley
2023-11-20 16:30:33,"BLK убил Ital (AKM, 2.81m)",AKM,2.81,BLK,Ital
2023-11-20 16:39:25,"intel xeon DAGESTAN  :flag_ru:  убил V-taly (СВТ-40, 110.8m)",СВТ-40,110.8,intel xeon DAGESTAN  :flag_ru: ,V-taly
2023-11-20 16:41:58,"intel xeon DAGESTAN  :flag_ru:  убил top4ek.xex (СВТ-40, 35.38m)",СВТ-40,35.38,intel xeon DAGESTAN  :flag_ru: ,top4ek.xex
2023-11-20 16:42:10,"Sketchers убил Gektor (MP-443 «Грач», 11.24m)",MP-443 «Грач»,11.24,Sketchers,Gektor
2023-11-20 16:43:15,"HXSXGI убил intel i9 FetRn :flag_ru: (M4A1, 7.48m)",M4A1,7.48,HXSXGI,intel i9 FetRn :flag_ru:
2023-11-20 16:44:35,"Sketchers убил Straus (Glock-19, 10.88m)",Glock-19,10.88,Sketchers,Straus
2023-11-20 16:47:31,"intel xeon DAGESTAN  :flag_ru:  убил HXSXGI (СВТ-40, 41.84m)",СВТ-40,41.84,intel xeon DAGESTAN  :flag_ru: ,HXSXGI
2023-11-20 16:54:57,"Bad_Bill убил kukushka (ADAR 2-15, 13.65m)",ADAR 2-15,13.65,Bad_Bill,kukushka
2023-11-20 16:55:21,"Bad_Bill убил SorryLP (ПБ, 9.15m)",ПБ,9.15,Bad_Bill,SorryLP
2023-11-20 16:58:22,"V-taly убил intel i9 FetRn :flag_ru: (CZ 75, 22.62m)",CZ 75,22.62,V-taly,intel i9 FetRn :flag_ru:
2023-11-20 16:59:20,"varg.ggplay убил Bad_Bill (СВ-98, 264.83m)",СВ-98,264.83,varg.ggplay,Bad_Bill
2023-11-20 17:20:53,"Ital убил Straus (Glock-19, 6.53m)",Glock-19,6.53,Ital,Straus
2023-11-20 17:24:32,"HXSXGI убил Ital (CZ-527, 45.36m)",CZ-527,45.36,HXSXGI,Ital
2023-11-20 17:25:48,"Bifidok убил shiintar0 (CZ-550 Lux, 57.85m)",CZ-550 Lux,57.85,Bifidok,shiintar0
2023-11-20 17:26:19,"Saftey убил solyankaaa (МР-133, 3.78m)",МР-133,3.78,Saftey,solyankaaa
2023-11-20 17:26:24,"varg.ggplay убил V-taly (СВ-98, 327.07m)",СВ-98,327.07,varg.ggplay,V-taly
2023-11-20 17:28:31,"crystal убил Straus (Steyr AUG A1 Carbine, 5.18m)",Steyr AUG A1 Carbine,5.18,crystal,Straus
2023-11-20 17:30:45,"varg.ggplay убил Crowley (CMMG Mk47 Mutant, 14.74m)",CMMG Mk47 Mutant,14.74,varg.ggplay,Crowley
2023-11-20 17:32:28,"crystal убил Gektor (Steyr AUG A1 Carbine, 0.73m)",Steyr AUG A1 Carbine,0.73,crystal,Gektor
2023-11-20 17:39:55,"Gektor убил Straus (Кувалда, 0.34m)",Кувалда,0.34,Gektor,Straus
2023-11-20 17:47:47,"Bad_Bill убил Meshcheryak0FF (ПБ, 2.25m)",ПБ,2.25,Bad_Bill,Meshcheryak0FF
2023-11-20 17:57:11,"CJIaDKuy_KaK_6EH3uH убил Ninja (Colt Python, 1.92m)",Colt Python,1.92,CJIaDKuy_KaK_6EH3uH,Ninja
2023-11-20 17:57:15,"varg.zorkan убил San'Ka (AK-74М, 33.84m)",AK-74М,33.84,varg.zorkan,San'Ka
2023-11-20 17:57:17,"Nako убил kukushka (АКС-74У, 12.39m)",АКС-74У,12.39,Nako,kukushka
2023-11-20 17:57:27,"Nako убил SorryLP (АКС-74У, 7.61m)",АКС-74У,7.61,Nako,SorryLP
2023-11-20 18:01:22,"[Delta Cry]Koke* убил Ital (M24, 172.02m)",M24,172.02,[Delta Cry]Koke*,Ital
2023-11-20 18:04:28,"Saftey убил Samurai (AK-105, 5.23m)",AK-105,5.23,Saftey,Samurai
2023-11-20 18:05:59,"varg.ggplay убил HXSXGI (CMMG Mk47 Mutant, 3.95m)",CMMG Mk47 Mutant,3.95,varg.ggplay,HXSXGI
2023-11-20 18:06:02,"San'Ka убил DOKHOTS (МР-133, 1.28m)",МР-133,1.28,San'Ka,DOKHOTS
2023-11-20 18:06:28,"varg.zorkan убил top4ek.xex (M24, 208.85m)",M24,208.85,varg.zorkan,top4ek.xex
2023-11-20 18:09:51,"dafudory убил CJIaDKuy_KaK_6EH3uH (M24, 269.37m)",M24,269.37,dafudory,CJIaDKuy_KaK_6EH3uH
2023-11-20 18:10:25,"Hkeindado убил Sniper (AK-105, 47.89m)",AK-105,47.89,Hkeindado,Sniper
2023-11-20 18:14:26,"varg.zorkan убил GNIDA (AK-74М, 34.43m)",AK-74М,34.43,varg.zorkan,GNIDA
2023-11-20 18:21:16,"Swyffi oO убил kukushka (M14, 216.79m)",M14,216.79,Swyffi oO,kukushka
2023-11-20 18:28:19,"dafudory убил Straus (M24, 252.91m)",M24,252.91,dafudory,Straus
2023-11-20 18:28:30,"Hkeindado убил Gektor (CZ-550 Lux, 331.97m)",CZ-550 Lux,331.97,Hkeindado,Gektor
2023-11-20 18:38:27,"varg.ggplay убил [GANTL]A6opureH (CMMG Mk47 Mutant, 11.69m)",CMMG Mk47 Mutant,11.69,varg.ggplay,[GANTL]A6opureH
2023-11-20 18:45:00,"DanteAwake убил Ital (Blaser B95 Luxus, 79.03m)",Blaser B95 Luxus,79.03,DanteAwake,Ital
2023-11-20 18:49:21,"jostik убил [Delta Cry]Koke* (Winchester Model 70, 391.24m)",Winchester Model 70,391.24,jostik,[Delta Cry]Koke*
2023-11-20 18:51:21,"Qsuzzz убил Qvees (Топорик, 2.12m)",Топорик,2.12,Qsuzzz,Qvees
2023-11-20 18:57:59,"DanteAwake убил San'Ka (Blaser B95 Luxus, 49.02m)",Blaser B95 Luxus,49.02,DanteAwake,San'Ka
2023-11-20 19:07:15,"Swyffi oO убил Tati (M14, 38.84m)",M14,38.84,Swyffi oO,Tati
2023-11-20 19:09:37,"Alita убил [GHOST] Esha (AK-105, 32.33m)",AK-105,32.33,Alita,[GHOST] Esha
2023-11-20 19:14:58,"Swyffi oO убил [IZGOY] xhunter (M14, 62.99m)",M14,62.99,Swyffi oO,[IZGOY] xhunter
2023-11-20 19:20:41,"WalterGPz убил Z.O.V (Desert Eagle, 2.45m)",Desert Eagle,2.45,WalterGPz,Z.O.V
2023-11-20 19:24:00,"Swyffi oO убил OpaChinChopa (АН-94M «Абакан», 9.05m)",АН-94M «Абакан»,9.05,Swyffi oO,OpaChinChopa
2023-11-20 19:24:28,"Swyffi oO убил [GHOST] Esha (Glock-19, 4.91m)",Glock-19,4.91,Swyffi oO,[GHOST] Esha
2023-11-20 19:26:13,"Polkovnik_s_berega убил kukushka (MP-443 «Грач», 13.31m)",MP-443 «Грач»,13.31,Polkovnik_s_berega,kukushka
2023-11-20 19:26:55,"AlexCrossTi убил varg.zorkan (CMMG Mk47 Mutant, 1.49m)",CMMG Mk47 Mutant,1.49,AlexCrossTi,varg.zorkan
2023-11-20 19:27:09,". <3 убил AlexCrossTi (AK-74М, 13.5m)",AK-74М,13.5,. <3,AlexCrossTi
2023-11-20 19:27:33,"Polkovnik_s_berega убил SorryLP (Ruger 10/22, 4.6m)",Ruger 10/22,4.6,Polkovnik_s_berega,SorryLP
2023-11-20 19:27:33,"dafudory убил HydraTrip (M24, 150.01m)",M24,150.01,dafudory,HydraTrip
2023-11-20 19:28:41,"Swyffi oO убил +.Kenny.+ (АН-94M «Абакан», 2.53m)",АН-94M «Абакан»,2.53,Swyffi oO,+.Kenny.+
2023-11-20 19:28:56,"Pan1ca-voen убил NoMad (Застава М59/66, 65.04m)",Застава М59/66,65.04,Pan1ca-voen,NoMad
2023-11-20 19:28:58,"dafudory убил MOJAHED (M4A1, 54.03m)",M4A1,54.03,dafudory,MOJAHED
2023-11-20 19:37:03,"GNIDA убил Hkeindado (Винтовка Мосина, 137.05m)",Винтовка Мосина,137.05,GNIDA,Hkeindado
2023-11-20 19:37:28,"+.Kenny.+ убил AlexCrossTi (Glock-19, 10.37m)",Glock-19,10.37,+.Kenny.+,AlexCrossTi
2023-11-20 19:39:46,"Ninja убил Samurai (Тесак, 1.27m)",Тесак,1.27,Ninja,Samurai
2023-11-20 19:40:45,"Swyffi oO убил Sunshine (АН-94M «Абакан», 4.63m)",АН-94M «Абакан»,4.63,Swyffi oO,Sunshine
2023-11-20 19:40:46,"Nalakuvera убил Swyffi oO (FN SCAR-L, 3.05m)",FN SCAR-L,3.05,Nalakuvera,Swyffi oO
2023-11-20 19:41:01,"Nalakuvera убил Alita (FN SCAR-L, 3.14m)",FN SCAR-L,3.14,Nalakuvera,Alita
2023-11-20 19:41:37,"CJIaDKuy_KaK_6EH3uH убил varg.ggplay (CZ-550 Lux, 115.19m)",CZ-550 Lux,115.19,CJIaDKuy_KaK_6EH3uH,varg.ggplay
2023-11-20 19:41:48,"dafudory убил Sniper (M24, 336.25m)",M24,336.25,dafudory,Sniper
2023-11-20 19:42:09,"dafudory убил Loomis (M4A1, 29.18m)",M4A1,29.18,dafudory,Loomis
2023-11-20 19:43:01,". <3 убил CJIaDKuy_KaK_6EH3uH (СВД, 203.78m)",СВД,203.78,. <3,CJIaDKuy_KaK_6EH3uH
2023-11-20 19:45:20,". <3 убил GNIDA (СВД, 134.72m)",СВД,134.72,. <3,GNIDA
2023-11-20 19:46:23,"DOKHOTS убил burunya (Тесак, 1.22m)",Тесак,1.22,DOKHOTS,burunya
2023-11-20 19:47:44,"[FSIN] stepler убил crystal (МР-133, 3.05m)",МР-133,3.05,[FSIN] stepler,crystal
2023-11-20 19:48:06,"[FSIN] stepler убил zhopa KABANA (Glock-19, 1.51m)",Glock-19,1.51,[FSIN] stepler,zhopa KABANA
2023-11-20 19:50:19,"CJIaDKuy_KaK_6EH3uH убил GNIDA (Бинт, 1.29m)",Бинт,1.29,CJIaDKuy_KaK_6EH3uH,GNIDA
2023-11-20 19:50:54,"[GANTL]A6opureH убил gavanga (Застава М59/66, 48.91m)",Застава М59/66,48.91,[GANTL]A6opureH,gavanga
2023-11-20 19:52:41,"CJIaDKuy_KaK_6EH3uH убил GNIDA (Бинт, 1.15m)",Бинт,1.15,CJIaDKuy_KaK_6EH3uH,GNIDA
2023-11-20 19:53:10,"Pe4eneg убил invs (Blaser B95 Luxus, 87.1m)",Blaser B95 Luxus,87.1,Pe4eneg,invs
2023-11-20 19:53:42,"NoMad убил Pe4eneg (Glock-19, 14.71m)",Glock-19,14.71,NoMad,Pe4eneg
2023-11-20 19:54:42,"CJIaDKuy_KaK_6EH3uH убил GNIDA (Серп, 1.76m)",Серп,1.76,CJIaDKuy_KaK_6EH3uH,GNIDA
2023-11-20 19:58:15,"CJIaDKuy_KaK_6EH3uH убил GNIDA (Серп, 1.2m)",Серп,1.2,CJIaDKuy_KaK_6EH3uH,GNIDA
2023-11-20 20:04:19,"Sunshine убил Tokar (АН-94M «Абакан», 44.04m)",АН-94M «Абакан»,44.04,Sunshine,Tokar
2023-11-20 20:05:10,"CJIaDKuy_KaK_6EH3uH убил MOJAHED (Кувалда, 1.2m)",Кувалда,1.2,CJIaDKuy_KaK_6EH3uH,MOJAHED
2023-11-20 20:05:47,"Greedo убил ByaZyaZich (МР-133, 6.69m)",МР-133,6.69,Greedo,ByaZyaZich
2023-11-20 20:05:48,"gavanga убил RAZ-DVA (ИЖ70-17A, 2.5m)",ИЖ70-17A,2.5,gavanga,RAZ-DVA
2023-11-20 20:05:51,"gavanga убил Qsuzzz (ИЖ70-17A, 2.36m)",ИЖ70-17A,2.36,gavanga,Qsuzzz
2023-11-20 20:06:35,"varg.zorkan убил skaZZka (M24, 206.05m)",M24,206.05,varg.zorkan,skaZZka
2023-11-20 20:06:44,"Andrey Maslow убил SorryLP (Застава М59/66, 88.5m)",Застава М59/66,88.5,Andrey Maslow,SorryLP
2023-11-20 20:06:46,"Andrey Maslow убил kukushka (Застава М59/66, 87.22m)",Застава М59/66,87.22,Andrey Maslow,kukushka
2023-11-20 20:08:46,"dafudory убил AlpHi (M4A1, 11.82m)",M4A1,11.82,dafudory,AlpHi
2023-11-20 20:10:52,"Moonlight убил JackDaniels (AK-74М, 1.06m)",AK-74М,1.06,Moonlight,JackDaniels
2023-11-20 20:12:36,"Enigma убил Sniper (Бизон-2-02, 5.67m)",Бизон-2-02,5.67,Enigma,Sniper
2023-11-20 20:14:14,"gavanga убил GNIDA (CZ-527, 37.32m)",CZ-527,37.32,gavanga,GNIDA
2023-11-20 20:15:22,"skaZZka убил AlexCrossTi (Пила, 1.75m)",Пила,1.75,skaZZka,AlexCrossTi
2023-11-20 20:15:22,"HydraTrip убил skaZZka (МР-133, 1.83m)",МР-133,1.83,HydraTrip,skaZZka
2023-11-20 20:15:49,"Polkovnik_s_berega убил Mark (Ruger Mk II, 2.84m)",Ruger Mk II,2.84,Polkovnik_s_berega,Mark
2023-11-20 20:17:11,"?Tsukiko убил Polkovnik_s_berega (Ruger Mk II, 2.5m)",Ruger Mk II,2.5,?Tsukiko,Polkovnik_s_berega
2023-11-20 20:18:49,"skaZZka убил HydraTrip (МР-133, 2.63m)",МР-133,2.63,skaZZka,HydraTrip
2023-11-20 20:22:43,"Andrey Maslow убил wow_kyki (Застава М59/66, 87.53m)",Застава М59/66,87.53,Andrey Maslow,wow_kyki
2023-11-20 20:23:37,"OG1GANG убил MOJAHED (МР-133, 6.94m)",МР-133,6.94,OG1GANG,MOJAHED
